,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
1524,LOXL2_proteomics,-0.2707722353090501,0.0067127191374269654,,,,,0.3013557626439463,0.001064847925558592,,,0.35790069037620875,0.00013297420110784322,,,,
1525,DHRS13_proteomics,0.2707623228844178,0.006714806820914065,,,,,,,,,,,,,,
1526,PLBD1_proteomics,-0.2707311844808651,0.006721368704730956,,,,,,,,,,,,,,
1527,SHPK_proteomics,0.2706891318483212,0.0067302395801891535,,,,,-0.24334370572993275,0.008778058778368809,,,,,,,,
1528,CIRBP_proteomics,0.2705992070879448,0.006749243704085115,,,,,-0.3734751199513044,3.9377542777673385e-05,,,,,,,,
1529,NUDT5_proteomics,-0.2705627835892705,0.006756954713130071,,,,,,,,,,,,,,
1530,RGS17_proteomics,-0.2704639376447905,0.006777920109882242,,,,,,,,,,,,,,
1531,MAN1C1_proteomics,-0.2704399467399158,0.006783017293239671,-0.3274096078406631,0.0010621404774510102,,,,,,,,,,,,
1532,SNX29_proteomics,-0.2704120762721077,0.006788942998516547,-0.2649678541721837,0.005150859684478493,,,,,,,,,,,,
1533,EHHADH_proteomics,-0.27032909824974816,0.0068066125706399685,-0.2867703198158858,0.002386464206608959,,,,,,,0.28406779064159393,0.002758095600471148,,,,
1534,TIFA_proteomics,-0.3607947790130214,0.00680839852091348,-0.3575014875121191,0.003459763502444677,,,,,,,,,,,,
1535,LACC1_proteomics,-0.2848915068104982,0.0068101831048725464,,,,,0.2858548524470701,0.002838403721726527,,,,,,,,
1536,MTHFS_proteomics,-0.2702809789280582,0.0068168778587445284,,,,,,,,,,,,,,
1537,PUDP_proteomics,-0.27025136435623004,0.006823202336482279,,,,,,,,,-0.28372246427812176,0.002792603886780122,,,,
1538,SLC19A1_proteomics,0.27022212269036505,0.006829452268560734,,,,,,,,,,,,,,
1539,COL28A1_proteomics,0.2702005697677208,0.006834062097495881,,,,,,,,,-0.3915485553642112,2.552254624597736e-05,,,,
1540,AXL_proteomics,-0.2701323292712715,0.0068486758168738535,,,,,,,,,,,,,,
1541,SRR_proteomics,0.2700984688415403,0.006855937290798739,,,,,,,,,,,,,,
1542,SPOCK2_proteomics,-0.27003550990832714,0.0068694571325595925,,,,,,,-0.27252977703097864,0.0039717465105769175,,,,,,
1543,NEK7_proteomics,-0.2700088683128335,0.006875185262276694,,,,,,,,,,,,,,
1544,TJP2_proteomics,0.2699934463664177,0.006878503018865657,,,,,,,,,,,,,,
1545,AQP1_proteomics,0.2699857408689551,0.006880161249569932,,,,,,,,,,,,,,
1546,MARK1_proteomics,0.2699187556824261,0.006894591430082409,,,,,,,-0.30036778852517704,0.0027963655811941088,,,,,0.3813343074500568,3.953061056464862e-05
1547,LRIG1_proteomics,0.2698558490961687,0.006908167347873459,,,,,,,,,,,,,,
1548,USP14_proteomics,-0.2698058415308095,0.00691897637809176,,,,,-0.2914665527976733,0.0015755256828030118,,,,,,,,
1549,CPB2_proteomics,-0.26971373632875784,0.006938923869407011,,,,,0.32314076281471144,0.0004276032391501357,,,,,,,,
1550,CTNNA2_proteomics,0.2696673355605956,0.006948992266994443,,,,,,,,,,,,,,
1551,NT5C1A_proteomics,0.2696659044336227,0.006949303009237996,,,,,,,,,,,,,,
1552,TUSC3_proteomics,-0.2994371723168492,0.006969280515949676,,,,,,,,,,,,,,
1553,GLRX3_proteomics,-0.2695345256668471,0.006977881820043496,,,,,0.2680055896456617,0.003781757562360994,,,,,,,,
1554,C11orf95_proteomics,-0.3923394320557443,0.00700058550512508,,,,,,,,,,,,,,
1555,NCF2_proteomics,-0.269400062494989,0.0070072391305823715,-0.2900899893932694,0.0021112365676375674,,,0.3292078960286846,0.00032755357279267317,,,,,,,,
1556,FBXL7_proteomics,0.2693827066901429,0.007011036364344928,,,,,,,,,,,,,,
1557,GNAI3_proteomics,0.26934482102462753,0.007019331595715553,0.4392895954120083,1.5781968747042254e-06,,,0.2927408888766425,0.0014991150120621864,,,,,,,,
1558,ALG2_proteomics,-0.26923935894417056,0.007042468686715962,,,,,0.24595921112135816,0.008057795016054298,,,,,,,,
1559,RIC3_proteomics,0.3625503165823663,0.007056072592776759,,,,,,,,,,,,,,
1560,ARHGEF17_proteomics,-0.2691499781534237,0.007062130490536186,,,,,,,,,,,,,,
1561,RRAS_proteomics,-0.2690494532024035,0.007084301721595018,,,,,0.30704234316085843,0.0008447596142048014,,,,,,,,
1562,PITPNA_proteomics,0.2689266728332616,0.0071114649264669315,,,,,,,,,,,,,,
1563,SPTY2D1_proteomics,-0.2689183370285013,0.00711331242298913,,,,,,,,,,,,,,
1564,HDGFL2_proteomics,0.2689108138291231,0.007114980182796549,,,,,,,,,,,,,,
1565,DNAJC5_proteomics,0.26883981923332073,0.007130735449777469,,,,,,,,,,,,,,
1566,PLD1_proteomics,-0.2688170140825924,0.007135802954122855,,,,,0.4516772497543106,3.0372931888766363e-06,,,,,0.4192192351125398,2.883349291722488e-05,,
1567,FLT1_proteomics,-0.2687778554323753,0.007144511773464545,,,,,,,,,,,,,,
1568,SNX6_proteomics,-0.2687759498929417,0.00714493580183518,-0.3763416733375697,5.077545793341071e-05,,,,,,,,,,,,
1569,GAS1_proteomics,0.2949412828501838,0.0071468301520170125,,,,,,,,,,,,,,
1570,PGAP1_proteomics,0.26876720059558845,0.007146883016484046,,,,,,,,,,,,,,
1571,CES2_proteomics,-0.2687433728026569,0.007152188428963747,,,,,0.3843158166418253,2.231863487187896e-05,,,,,,,0.33245911762922103,0.0003873980873990695
1572,KCTD3_proteomics,0.26866388437139155,0.007169912221423209,,,,,-0.4508852731297909,4.264604037212471e-07,,,,,,,,
1573,AHSG_proteomics,-0.2686479671818305,0.007173465988713361,,,,,,,,,,,,,,
1574,RNPEP_proteomics,-0.2686069332643969,0.007182634646322,,,,,-0.38410364053609225,2.257240694881257e-05,,,,,,,,
1575,C20orf194_proteomics,-0.2685673675396717,0.007191485053208867,,,,,,,-0.3279982781759964,0.0011048749574054037,,,,,,
1576,GSTCD_proteomics,0.26852907798315945,0.007200059168476372,,,,,-0.2309668523208721,0.013011241409488427,,,,,,,,
1577,SSH2_proteomics,-0.2683215535982955,0.00724668706559482,,,,,,,,,,,,,,
1578,PDIA5_proteomics,-0.2683016274429774,0.007251178206150615,,,,,0.4765967750634254,7.274701967602287e-08,,,,,,,,
1579,APBA2_proteomics,0.26824535504014074,0.007263874678392183,,,,,,,,,,,,,,
1580,ATP11A_proteomics,,,0.5770791126332542,4.144635867955436e-11,,,0.2968065769526761,0.0030002047504766754,,,,,,,,
1581,PLCB1_proteomics,,,0.5619523505883179,1.684847335580958e-10,,,0.2614114276986669,0.00477334055339295,,,,,,,,
1582,APAF1_proteomics,,,0.5609093043557825,1.8511189504927288e-10,,,,,,,,,,,,
1583,HPCAL1_proteomics,,,0.5566812490346316,2.7019395981994784e-10,,,,,,,-0.2936121892675133,0.001943995849590229,,,,
1584,NUDCD3_proteomics,,,0.5562135224443416,2.816460455552968e-10,,,,,0.5683828297279072,9.362812950164468e-11,0.3774212466197147,5.217940134657776e-05,,,,
1585,ENPP3_proteomics,,,0.5544967541293412,3.278203183081584e-10,,,0.4740232172024868,0.0003854949797626632,0.3496492358246868,0.0010378477382857428,,,,,,
1586,SCARB1_proteomics,,,0.5399166280816554,1.1502548086507168e-09,,,,,,,,,,,,
1587,ZC3HAV1L_proteomics,,,0.5354991544082187,1.66297406435354e-09,,,,,,,,,,,,
1588,PGK1_proteomics,,,0.53244966986068,2.1382656310959776e-09,,,0.3114470468253621,0.0007038180910277291,,,0.3012654301347171,0.0014558611555197895,,,,
1589,DYNC1LI1_proteomics,,,-0.5309866646802255,2.4102153084607178e-09,,,,,,,,,,,,
1590,TMEM30A_proteomics,,,0.5277094863954344,3.1450736135582613e-09,,,,,,,,,,,,
1591,PPP1R13L_proteomics,,,0.5274531008381123,3.210856384306833e-09,,,0.3430911432247392,0.00017428015869509384,,,,,,,0.44044573079697796,1.4707404632233955e-06
1592,PBRM1_proteomics,,,-0.5215220759085548,5.158430687182847e-09,,,,,,,,,,,,
1593,NDUFA4L2_proteomics,,,0.5204969693553742,5.593779284591104e-09,,,0.6098649748436494,2.6391190237714396e-11,,,0.3506415574525591,0.00018548626857875457,,,,
1594,NR2C2AP_proteomics,,,0.5156896111109901,8.150349539746208e-09,,,,,,,,,,,,
1595,SLC16A3_proteomics,,,0.5145067279205569,8.933302541247294e-09,,,0.3180745627126265,0.0011892897558379012,,,0.3241859591506814,0.0005839857608558315,,,0.29136121340637056,0.0020136808101567667
1596,SLC39A14_proteomics,,,0.5110418515536013,1.1663481610537328e-08,,,0.2774676132701578,0.0026805029346081448,,,,,,,,
1597,TPI1_proteomics,,,0.5070935778067069,1.5748440436595408e-08,,,,,,,,,,,,
1598,PUS7_proteomics,,,0.5059292037346123,1.7194171384730954e-08,,,,,,,0.3929848999781237,2.3688882858679715e-05,,,,
1599,JPT2_proteomics,,,0.5050421842010804,1.8379916326499027e-08,,,,,0.3159338769147537,0.0007731323794471262,,,,,0.3915641164888692,2.3366077241722854e-05
1600,PYGL_proteomics,,,0.5031492276613793,2.1177554453469477e-08,,,,,,,,,0.4002626440579649,4.861046124255664e-05,,
1601,AMPD2_proteomics,,,0.5006987732586918,2.540839155806318e-08,,,0.28616403542831265,0.0019329271842309784,,,,,,,,
1602,NOL3_proteomics,,,0.4959086735293742,3.612607367791957e-08,,,-0.2386160567239328,0.013318522455281905,,,,,,,0.4432696345486756,1.2366809250864646e-06
1603,USP11_proteomics,,,-0.4913958893007957,5.0082749130791286e-08,,,,,,,,,,,-0.2933548687893561,0.0018688770069629906
1604,COX7A2L_proteomics,,,-0.4908370552881602,5.213316860266355e-08,,,,,,,,,-0.3020878126341425,0.00263630881457081,,
1605,POLD2_proteomics,,,0.4803005162975936,1.096276407566736e-07,,,,,,,,,,,,
1606,ARPC5L_proteomics,,,-0.4800605280249553,1.1146716017316392e-07,,,0.27442037170045264,0.0029986265413998853,,,,,,,,
1607,EMC2_proteomics,,,-0.479059024246901,1.1946647882364632e-07,,,0.2903274230610722,0.0016468058034470436,,,,,,,,
1608,TCAF2_proteomics,,,0.4784493398720986,1.246012792468267e-07,,,0.33605181018165114,0.00024088016931258545,,,,,,,,
1609,RHOB_proteomics,,,0.4759623651931178,1.4781130788453861e-07,,,,,,,0.3601335237744018,0.00011984086843715959,,,,
1610,CFAP36_proteomics,,,0.4731977367304722,1.7843846820032478e-07,,,-0.2840292711980973,0.002096464854923092,,,,,,,,
1611,TRNT1_proteomics,,,-0.4704782580114704,2.1440488049048293e-07,,,,,,,,,,,,
1612,TM6SF1_proteomics,,,-0.6139687480218804,2.3241574701224732e-07,,,,,,,,,,,,
1613,KIAA1671_proteomics,,,0.4684325116586195,2.4590712754988433e-07,,,,,,,,,,,0.3707891549334851,6.675834709598997e-05
1614,PDCD5_proteomics,,,0.4668654289670046,2.729706004952117e-07,,,,,,,,,,,,
1615,TMSB10_proteomics,,,0.4668196524948384,2.7380227882238665e-07,,,0.3794501175760664,2.8868360134616358e-05,,,,,,,,
1616,TMEM243_proteomics,,,0.5999782499355109,3.217349461056677e-07,,,,,,,,,,,,
1617,SEMA4B_proteomics,,,0.4622726463604424,3.695874873646038e-07,,,,,,,0.3495422871484833,0.00019493902906654711,,,0.3828963120554987,3.652202989739016e-05
1618,LDHA_proteomics,,,0.4574243924174143,5.064884016686267e-07,,,0.2501573379465383,0.007010514476817852,,,0.2936043920699416,0.001944560911383604,,,,
1619,DENND6A_proteomics,,,-0.4562732087575914,5.454505608018136e-07,,,,,,,,,,,,
1620,YWHAG_proteomics,,,0.4506110008257434,7.822788457056202e-07,,,,,,,0.3144053726403919,0.0008700258335128463,,,,
1621,SRI_proteomics,,,0.4505481503744962,7.853877852232792e-07,,,,,,,,,,,,
1622,PFKP_proteomics,,,0.4475114417645887,9.5039276980772e-07,,,0.5576454572411504,9.56282529768725e-11,,,0.4721345292919824,2.1848077134321886e-07,,,,
1623,PLEKHA2_proteomics,,,0.44576260418819735,1.0598316025739392e-06,,,0.2867445203055406,0.001890503065482052,-0.3750792424604576,5.405872155293568e-05,,,,,,
1624,PDK1_proteomics,,,0.44563576753551737,1.0682172263440644e-06,,,0.35611077057599183,9.383916796648784e-05,-0.3640956314727564,9.224405968235596e-05,,,,,,
1625,ADAM9_proteomics,,,0.4443930552223458,1.1537759456259224e-06,,,0.3758139812555216,3.4896792757770954e-05,,,,,0.36118173303479867,0.00027839995077256536,0.34797969616975155,0.00019526052111182567
1626,ANKZF1_proteomics,,,0.4432515294453041,1.2380621802416251e-06,,,0.3667993810345677,5.5309234753499045e-05,,,,,,,,
1627,GYS1_proteomics,,,0.4409781052531989,1.4236260357289118e-06,,,0.3254541075527918,0.0003865325459945631,,,,,,,,
1628,EEF1AKMT1_proteomics,,,0.43965906042703984,1.5430733886817767e-06,,,,,,,,,,,,
1629,CA9_proteomics,,,0.4381393311124113,1.6924629922071698e-06,,,0.4586242021062971,3.966583289850951e-05,,,0.3494558732547925,0.00019570071811469752,,,,
1630,KIF1BP_proteomics,,,0.4372581278308557,1.7852580532942818e-06,,,-0.3764813525643476,3.370869166740772e-05,,,,,,,,
1631,CTPS2_proteomics,,,0.4371423163922751,1.7978059830382683e-06,,,-0.2607458550501273,0.00488531327975479,,,,,,,,
1632,UBP1_proteomics,,,-0.4371052344624067,1.801841361209094e-06,,,,,,,,,,,,
1633,EIF6_proteomics,,,0.4369884268142504,1.8146089162399715e-06,,,,,,,,,,,,
1634,UQCRB_proteomics,,,-0.4366188103373512,1.855576545454054e-06,,,,,,,,,,,,
1635,EIF4A2_proteomics,,,-0.4363636628018028,1.8843661282486743e-06,,,,,,,,,,,,
1636,MICALL1_proteomics,,,-0.43550116886982937,1.984850019922789e-06,,,0.4333833188205412,1.3117348516738287e-06,,,,,0.3972457445224131,5.606483049946271e-05,0.4640939485242632,3.279137320826339e-07
1637,FAM13A_proteomics,,,0.4354934389879527,1.985773111501948e-06,,,,,0.4376030424221389,1.7483769589710067e-06,,,,,,
1638,MTR_proteomics,,,0.4351272310750163,2.029974029159228e-06,,,,,,,,,,,,
1639,PFKL_proteomics,,,0.43479765166586304,2.070549053070406e-06,,,0.2886150068742591,0.0017594775905916552,,,,,,,,
1640,LPCAT1_proteomics,,,0.4318754950216019,2.465463573533973e-06,,,,,,,,,,,,
1641,PFKFB2_proteomics,,,-0.4372035461697456,2.786226199621911e-06,,,,,,,0.2719797605776638,0.004223675592815345,,,,
1642,NDUFS1_proteomics,,,-0.4286134523222177,2.9901991038899894e-06,,,,,,,,,,,,
1643,SNX1_proteomics,,,-0.4281641309950198,3.070258863391999e-06,,,,,,,,,,,,
1644,INPP4A_proteomics,,,-0.427126141280248,3.2630270527601123e-06,,,,,,,-0.3315766124661413,0.00042824574524074287,,,,
1645,CLASP2_proteomics,,,-0.433554028447844,3.8376214538941975e-06,,,,,,,-0.355816980737797,0.0001464246958345035,,,,
1646,GK_proteomics,,,-0.42429165721696815,3.849396306486354e-06,,,,,-0.3081080323019513,0.0010581378673215859,-0.31327795294811056,0.0009101602992033755,,,,
1647,NDUFS4_proteomics,,,-0.4240125623607438,3.9122314775104815e-06,,,,,,,,,,,,
1648,CPNE8_proteomics,,,0.4239121938241529,3.935064375490383e-06,,,0.6164526528779661,2.2292629095873168e-13,,,,,,,0.3900213066656441,2.532272196251573e-05
1649,GGA1_proteomics,,,-0.4229122060363112,4.1695342928170115e-06,,,-0.2520274575541684,0.006584167202370231,,,,,,,,
1650,TULP3_proteomics,,,0.4217936835972039,4.447416785536921e-06,,,,,,,,,,,,
1651,CSNK2A1_proteomics,,,0.4206784789963057,4.741825069118897e-06,,,,,,,,,,,,
1652,PHKA2_proteomics,,,0.4201102353152117,4.89882486723436e-06,,,,,,,,,,,,
1653,IRAK4_proteomics,,,0.4199176654778298,4.9531342851565205e-06,,,,,,,,,,,,
1654,RCC1_proteomics,,,0.41956857450752577,5.053038788242101e-06,,,,,0.4315642438461721,2.511494595006905e-06,,,,,,
1655,NDUFA10_proteomics,,,-0.4173700707317939,5.727283181612833e-06,,,,,,,,,,,,
1656,OGA_proteomics,,,0.4167229530565999,5.94137732494695e-06,,,,,,,,,,,,
1657,GEMIN5_proteomics,,,0.4145761790054593,6.706970954357194e-06,,,,,,,,,,,,
1658,PDAP1_proteomics,,,0.41358696801782463,7.090234837059178e-06,,,,,,,,,,,,
1659,SH3BP5L_proteomics,,,0.4127119559528032,7.446377385326451e-06,,,,,,,,,,,0.33932526438924915,0.0002873670818808141
1660,QARS_proteomics,,,-0.4126983020334372,7.452066093741122e-06,,,,,,,,,,,,
1661,ZADH2_proteomics,,,-0.41261962356142257,7.48492625042041e-06,,,-0.4200851544904807,2.9566795270517507e-06,-0.2708301408628225,0.004213376507612261,,,,,,
1662,PGK2_proteomics,,,0.4119232115588151,7.781798537447465e-06,,,,,,,,,,,,
1663,SLC16A1_proteomics,,,0.41164533583629,7.903323175163241e-06,,,0.3054013349994498,0.000903559358025816,,,0.3619935072346706,0.00010983212158126783,,,,
1664,NDUFS7_proteomics,,,-0.4107720969135011,8.296967693936435e-06,,,,,,,,,,,,
1665,TINAG_proteomics,,,-0.4107599722436086,8.302561189349009e-06,,,,,,,,,,,,
1666,ABHD14B_proteomics,,,-0.4104019356570259,8.46934564541979e-06,,,,,,,,,,,,
1667,RENBP_proteomics,,,-0.40968172662334096,8.814449326237901e-06,,,,,,,-0.3535903430848322,0.00016218627723377948,,,,
1668,LNPK_proteomics,,,0.4093993605493632,8.953332145122379e-06,,,,,0.30584422587907073,0.0011568640901717287,,,,,,
1669,DDX56_proteomics,,,0.4093328008966161,8.986368677792959e-06,,,,,0.3062093430129771,0.0011403936346835114,,,,,,
1670,NDUFS8_proteomics,,,-0.4079965457066895,9.674409835587834e-06,,,,,,,,,,,,
1671,NASP_proteomics,,,0.4454289975704572,9.675187033485953e-06,,,,,,,,,,,,
1672,KBTBD11_proteomics,,,0.4077492311113613,9.807074101304936e-06,,,0.2654300048896273,0.004144652696991804,,,-0.3329894284976517,0.0004032324419970831,,,,
1673,ARHGEF16_proteomics,,,0.4070890740222281,1.0169634405501812e-05,,,,,,,,,,,0.3802093730838387,4.1839323172786184e-05
1674,ADH6_proteomics,,,-0.4066574963564832,1.0413440654686156e-05,,,,,,,,,,,,
1675,NDUFA6_proteomics,,,-0.4060336875154688,1.0775584060192699e-05,,,,,,,,,,,,
1676,PRPS1_proteomics,,,0.40584737485114997,1.0886023675009587e-05,,,0.2328341168687912,0.012276083269159804,,,,,,,,
1677,ANKRD44_proteomics,,,-0.40493654947175456,1.1441436086990105e-05,,,,,,,-0.44847678974932303,1.005336833392235e-06,,,,
1678,GPAT3_proteomics,,,-0.4048999725363038,1.1464287923434171e-05,,,,,,,,,,,,
1679,NDUFA3_proteomics,,,-0.4048085573966024,1.152158849299749e-05,,,,,,,,,,,,
1680,ALDH1B1_proteomics,,,-0.4045201969002473,1.1704108867709081e-05,,,0.2408100792092997,0.009529295440143578,,,,,-0.3217344326953707,0.0013111217181255095,,
1681,TRAPPC6B_proteomics,,,-0.40398968762220216,1.2047028048865927e-05,,,,,,,,,,,,
1682,EMC8_proteomics,,,-0.4034963586337079,1.2374377410602044e-05,,,0.3392017594664801,0.0002086020430531218,,,,,,,,
1683,AGL_proteomics,,,0.40328184391889177,1.2519313890603195e-05,,,,,,,,,,,,
1684,UQCRFS1_proteomics,,,-0.4032294633502277,1.2554946530764827e-05,,,,,,,,,,,,
1685,TTC28_proteomics,,,0.4031174400472982,1.2631472470567564e-05,,,,,,,-0.2994820379675011,0.001558420627551934,,,,
1686,RABGAP1_proteomics,,,-0.4029386892854097,1.2754490966682049e-05,,,,,,,,,,,,
1687,WDR91_proteomics,,,0.402807181411332,1.2845714958084325e-05,0.3951980533055096,0.00021769890818654116,0.28385348703934066,0.002110473728001358,,,,,,,,
1688,PPIA_proteomics,,,0.4022634117890272,1.3229471093319258e-05,,,,,,,0.3477132005351692,0.00021166217952274562,,,,
1689,NDRG1_proteomics,,,0.4019084449796148,1.3485772124889293e-05,,,0.5635350183366943,5.494995624499721e-11,0.29629842330935285,0.001672278889926829,0.4953263887241109,4.3579254091074376e-08,,,0.4053827619374691,1.116608937185643e-05
1690,PPM1B_proteomics,,,-0.6358506534242756,1.3624830120381428e-05,,,,,,,,,,,,
1691,MTCL1_proteomics,,,0.4016585814233276,1.3668976795944375e-05,,,,,,,,,,,,
1692,MAP3K21_proteomics,,,0.410124760642199,1.3930258631061715e-05,,,,,,,,,,,,
1693,P3H2_proteomics,,,0.4011045996771321,1.4083547563241889e-05,,,,,,,,,,,0.31876402044269003,0.0006887376397852524
1694,AK3_proteomics,,,-0.40091328072265975,1.4229446564232835e-05,,,,,-0.2960770206299349,0.001686386120908285,,,-0.3594715065192014,0.0002990182274787122,,
1695,ENO2_proteomics,,,0.3994007916246056,1.5433916631446703e-05,,,,,,,,,,,,
1696,TBL3_proteomics,,,0.3984730023488055,1.6219508461137094e-05,,,,,,,0.2800136226629599,0.003188496255955489,,,,
1697,ACAA1_proteomics,,,-0.3982081198163728,1.6450597043565598e-05,,,,,,,,,,,,
1698,VPS45_proteomics,,,-0.3978493495296719,1.6768531121598507e-05,,,,,,,,,,,,
1699,BBX_proteomics,,,-0.3978004364229971,1.6812321342506638e-05,,,,,,,,,,,,
1700,NDUFA2_proteomics,,,-0.3977119325762647,1.6891829008457806e-05,,,,,-0.3992214001255991,1.5582967984508278e-05,,,,,,
1701,ALKBH5_proteomics,,,0.3976186544279585,1.6976007972898473e-05,,,,,,,,,-0.4179367571803897,0.0004798924003710852,,
1702,PRMT7_proteomics,,,0.41549890669093614,1.7174982571917942e-05,,,,,,,,,,,,
1703,ADPRHL2_proteomics,,,0.3973302069885756,1.7238818346826982e-05,,,,,,,-0.323457664087602,0.0006018587956929898,0.3178481337425859,0.0015110235185694788,,
1704,AARSD1_proteomics,,,0.3970536353214493,1.749439397320702e-05,,,-0.3254528852835156,0.0003865532509853783,,,,,,,,
1705,SH3GL2_proteomics,,,-0.3963897681573756,1.8122464275369967e-05,,,,,,,,,,,,
1706,WDR81_proteomics,,,0.3961544789049151,1.8350104905447104e-05,,,0.2999005260632447,0.001129013209347584,,,,,,,,
1707,NDUFS2_proteomics,,,-0.3954113563267658,1.9086832023832304e-05,,,,,,,,,,,,
1708,GNG12_proteomics,,,0.3952830766399285,1.9216785409806955e-05,0.4372882581946351,3.571174501180456e-05,,,,,0.30864050591773873,0.0010936620089345337,,,0.3006953396460811,0.0014133946823105686
1709,SRP54_proteomics,,,-0.3948244585877352,1.9688213875689865e-05,,,-0.2329350907135065,0.012237385039266677,,,,,,,,
1710,C12orf29_proteomics,,,0.3947649499068387,1.975017461755781e-05,,,,,,,,,,,,
1711,UQCRC2_proteomics,,,-0.3945326247460934,1.9993829682760995e-05,,,,,,,,,,,,
1712,NAPA_proteomics,,,-0.39425344993768796,2.029035210249541e-05,,,,,,,,,,,,
1713,IDUA_proteomics,,,-0.394126200849498,2.0426873588359977e-05,,,,,,,,,,,,
1714,ACSF2_proteomics,,,-0.3931198828292944,2.153729509340418e-05,,,,,,,,,,,,
